,equity
2024-09-29,12511.856767007794
2024-10-06,12515.820476463432
2024-10-13,12645.24752222628
2024-10-20,12744.324491789412
2024-10-27,12735.420499783231
2024-11-03,12475.245978259874
2024-11-10,12732.075063562635
2024-11-17,12376.993392596822
2024-11-24,12611.185392665362
2024-12-01,12667.886004799188
2024-12-08,12943.495838069914
2024-12-15,12946.7361769882
2024-12-22,12731.422946529954
2024-12-29,12743.89699835941
2025-01-05,12720.886765610632
2025-01-12,12615.733350131488
2025-01-19,12614.970125092463
2025-01-26,12740.7907909352
2025-02-02,12448.206333612188
2025-02-09,12528.940344542068
2025-02-16,12777.046211004825
2025-02-23,12564.686428964511
2025-03-02,12504.369225872015
2025-03-09,12308.313719281332
2025-03-16,12307.16446905928
2025-03-23,12307.16446905928
2025-03-30,12307.16446905928
2025-04-06,12307.16446905928
2025-04-13,12307.16446905928
2025-04-20,12307.16446905928
2025-04-27,12307.16446905928
2025-05-04,12307.16446905928
2025-05-11,12499.597645482492
2025-05-18,12997.032628268178
2025-05-25,12869.358683891907
2025-06-01,12947.278332266389
2025-06-08,13209.148346496928
2025-06-15,13179.534963556267
2025-06-22,13100.51508878258
2025-06-29,13684.361127963763
2025-07-06,13816.611329426356
2025-07-13,13762.891464748845
2025-07-20,13967.363340777403
2025-07-27,14174.561592785241
2025-08-03,13811.634649568958
2025-08-10,13941.245135455647
2025-08-17,14063.062496963432
2025-08-24,13993.820808309309
2025-08-31,14001.293922275807
2025-09-07,14097.916605231032
2025-09-14,14295.515112398985
2025-09-21,14523.73857889016
2025-09-28,14503.680612712807
2025-10-05,14681.986697797736
2025-10-12,14496.978357918664
2025-10-19,14608.930098349843
2025-10-26,15007.5016681676
2025-11-02,15145.641207568307
2025-11-09,14823.15927174591
2025-11-16,14762.755891693487
2025-11-23,14444.012743417348
2025-11-30,14622.58464047813
2025-12-07,14649.682093658781
2025-12-14,14451.86881818409
2025-12-21,14547.766485367098
2025-12-28,14696.584316496639
2026-01-04,14493.681182975288
